,lam1.pct,lam2.pct,lam3.pct,max_nonlam,symbol,l1_v_lc,l1_v_nl,l2_v_lc,l2_v_nl,l3_v_lc,l3_v_nl
ENSG00000170144,79.1411042944785,76.5217391304348,44.390243902439,80.565371024735,HNRNPA3,1.03423034021194,0.982321601549887,0.966902595214021,0.949809305873379,0.560899981092834,0.550984167736414
ENSG00000116044,77.9141104294479,66.0869565217391,28.2926829268293,81.5018315018315,NFE2L2,1.17896351307717,0.955979871786034,0.848202670318384,0.810864680019541,0.363126560399462,0.347141682652782
ENSG00000018510,34.9693251533742,13.9130434782609,13.6585365853659,29.2075163398693,AGPS,2.51342024539877,1.19727144021623,0.397864225781846,0.476351474612344,0.39058622165169,0.467637728125533
ENSG00000180228,49.6932515337423,40,23.9024390243902,44.6236559139785,PRKRA,1.24233128834356,1.11360780545495,0.804938271604938,0.896385542168675,0.480999698885878,0.535645019100793
ENSG00000079150,14.1104294478528,27.8260869565217,3.41463414634146,27.9730740463725,FKBP7,0.507093558282209,0.504428988550244,1.97202268431002,0.994745408044641,0.122713414634146,0.122068605712795
ENSG00000116095,38.0368098159509,24.3478260869565,11.7073170731707,35.2150537634409,PLEKHA3,1.56222611744084,1.08012925584227,0.640112201963534,0.691403916362429,0.307789142407553,0.332452057345001
ENSG00000237298,23.3128834355828,18.2608695652174,9.26829268292683,20.6132879045997,TTN-AS1,1.27665790242477,1.13096384931298,0.783295194508009,0.885878548329141,0.397560975609756,0.449627091312235
ENSG00000155657,14.7239263803681,7.82608695652174,7.80487804878049,46.0729312762973,TTN,1.88139059304703,0.319578676079222,0.531521739130435,0.16986301369863,0.530081300813008,0.169402680328173
ENSG00000187231,53.9877300613497,26.0869565217391,16.0975609756098,55.5159084151056,SESTD1,2.06952965235174,0.972473145132935,0.483201581027668,0.469900561235183,0.298170731707317,0.289963029250003
ENSG00000144331,41.1042944785276,9.56521739130435,15.609756097561,64.3688639551192,ZNF385B,2.63324386503067,0.638574179391877,0.23270603504218,0.148600065366598,0.379759737895886,0.24250476299294
ENSG00000163510,33.1288343558282,20,10.2439024390244,21.2730318257956,CWC22,1.65644171779141,1.55731607168736,0.603703703703704,0.940157480314961,0.309214092140921,0.481544075283273
ENSG00000170035,52.1472392638037,64.3478260869565,21.4634146341463,61.5384615384615,UBE2E3,0.810396285856409,0.84739263803681,1.2339641943734,1.04565217391304,0.333553065260382,0.348780487804878
ENSG00000138434,33.7423312883436,22.6086956521739,10.7317073170732,48.8254534641689,ITPRID2,1.49244926852289,0.69108075592387,0.6700395256917,0.463051421913891,0.318048780487805,0.219797391640177
ENSG00000115252,28.2208588957055,46.0869565217391,6.82926829268293,19.8305084745763,PDE1A,0.612339391133233,1.42310314089455,1.63308128544423,2.3240431066518,0.148182236539347,0.344381905357515
ENSG00000077232,47.8527607361963,32.1739130434783,12.1951219512195,60.8660130718954,DNAJC10,1.48731553639529,0.786198377732944,0.672352285395764,0.528602276043186,0.254846779237023,0.200360124406613
ENSG00000162998,23.9263803680982,35.6521739130435,6.34146341463415,60.5569948186529,FRZB,0.671105790812509,0.395105147468915,1.49007803790412,0.588737502906301,0.177870315288519,0.104718925264119
ENSG00000061676,69.3251533742331,46.9565217391304,22.4390243902439,54.2124542124542,NCKAP1,1.47636900704385,1.27876803183552,0.677337437475952,0.866157461809636,0.323677962443341,0.413909030982202
ENSG00000163002,11.0429447852761,7.82608695652174,4.8780487804878,18.2579564489112,NUP35,1.41104294478528,0.604829177688974,0.708695652173913,0.428639808536099,0.441734417344173,0.267173864399194
ENSG00000237877,28.2208588957055,27.8260869565217,12.6829268292683,37.6225490196078,LINC01473,1.01418711656442,0.750104913970544,0.98601134215501,0.739611952981164,0.449416755037116,0.337109716374037
ENSG00000065548,61.9631901840491,53.0434782608696,21.4634146341463,70.1612903225807,ZC3H15,1.16815850346978,0.883153515266906,0.856048213517004,0.756021989005497,0.346389760927312,0.305915335015419
ENSG00000138448,75.4601226993865,73.0434782608696,23.9024390243902,46.705710102489,ITGAV,1.03308501314636,1.61565090293671,0.96797454931071,1.5639089546136,0.31675589926631,0.511766954660142
ENSG00000144369,14.1104294478528,19.1304347826087,3.41463414634146,9.13978494623656,FAM171B,0.737590630228667,1.54384698664742,1.35576559546314,2.09309462915601,0.178492239467849,0.373601147776184
ENSG00000003436,28.8343558282209,57.3913043478261,14.1463414634146,95.9887005649718,TFPI,0.502416806097788,0.300393230229258,1.99037927844588,0.597896460833738,0.246489283074649,0.147375069983778
ENSG00000144366,58.8957055214724,55.6521739130435,18.0487804878049,52.7472527472528,GULP1,1.05828220858896,1.11656441717791,0.944927536231884,1.05507246376812,0.30645325203252,0.342174796747967
ENSG00000168542,85.2760736196319,89.5652173913044,25.8536585365854,61.2903225806452,COL3A1,0.952111501578414,1.39134646432031,1.05029715358148,1.46132723112128,0.288657352592943,0.421822849807445
ENSG00000204262,60.7361963190184,70.4347826086957,9.75609756097561,54.9687677455991,COL5A2,0.862304021813224,1.10492191857223,1.1596837944664,1.28136004311894,0.138512496236073,0.177484378149567
ENSG00000115368,50.3067484662577,34.7826086956522,15.1219512195122,21.0675752413401,WDR75,1.44631901840491,2.38787558083773,0.691410392364793,1.65100199226532,0.30059488399762,0.717783183222668
ENSG00000138449,84.6625766871166,57.3913043478261,26.3414634146341,36.2903225806452,SLC40A1,1.47518126045733,2.33292433537832,0.677882797731569,1.58144927536232,0.311134676564157,0.725853658536585
ENSG00000138381,20.8588957055215,20,3.41463414634146,34.9462365591398,ASNSD1,1.04294478527607,0.596885323265691,0.958823529411765,0.572307692307692,0.163701578192253,0.0977110694183865
ENSG00000151687,31.2883435582822,16.5217391304348,9.26829268292683,17.7739920499716,ANKAR,1.89376816273813,1.76034418549952,0.528047740835465,0.929545770245867,0.296221903395505,0.521452505259877
ENSG00000128699,50.920245398773,43.4782608695652,14.1463414634146,47.985347985348,ORMDL1,1.17116564417178,1.0611623659439,0.853850183342064,0.906073680716894,0.277813693799589,0.294805436603984
ENSG00000064933,26.3803680981595,18.2608695652174,6.82926829268293,22.3856209150327,PMS1,1.4446392053754,1.17845148000537,0.69221435793731,0.815741034592193,0.258876914350539,0.305073882855617
ENSG00000187699,30.6748466257669,33.0434782608696,6.82926829268293,7.53768844221105,C2orf88,0.928317726832419,4.06952965235174,1.07721739130435,4.38376811594203,0.206675224646983,0.906016260162602
ENSG00000198130,52.760736196319,40.8695652173913,16.0975609756098,37.1794871794872,HIBCH,1.29095418352695,1.41908187010789,0.774620829120324,1.09925037481259,0.305104934770278,0.432968881412952
ENSG00000151689,38.6503067484663,23.4782608695652,11.219512195122,41.5194346289753,INPP1,1.64621676891616,0.93089674977157,0.607453416149068,0.565476410730805,0.290282617111885,0.270223144784639
ENSG00000151690,15.9509202453988,10.4347826086957,3.41463414634146,51.593137254902,MFSD6,1.52862985685072,0.309167480290865,0.654180602006689,0.202251368377569,0.214071294559099,0.0661838827414402
ENSG00000138386,15.9509202453988,19.1304347826087,3.41463414634146,28.0228758169935,NAB1,0.833798103736754,0.569210681643385,1.19933110367893,0.682672075041197,0.178492239467849,0.121851667496267
ENSG00000115419,57.6687116564417,37.3913043478261,20.9756097560976,66.2503716919417,GLS,1.54230275360251,0.870466235640096,0.648381128584644,0.564393880259152,0.363725998962117,0.316611201120988
ENSG00000115415,47.239263803681,40.8695652173913,10.7317073170732,37.2549019607843,STAT1,1.15585432711134,1.26800129157249,0.865160926030491,1.09702517162471,0.227177700348432,0.28806161745828
ENSG00000128641,15.9509202453988,39.1304347826087,10.2439024390244,74.5762711864407,MYO1B,0.407634628493524,0.213887339654211,2.45317725752508,0.524703557312253,0.261788617886179,0.137361419068736
ENSG00000173559,13.4969325153374,18.2608695652174,11.219512195122,52.1505376344086,NABP1,0.739117732982764,0.25880715957245,1.35296442687747,0.350156880322725,0.614401858304297,0.215137037968318
ENSG00000196950,16.5644171779141,25.2173913043478,7.31707317073171,27.2004542873367,SLC39A10,0.65686481912418,0.60897575470369,1.52238325281804,0.927094490333122,0.290159798149706,0.269005550180763
ENSG00000081320,19.0184049079755,20.8695652173913,6.34146341463415,44.3223443223443,STK17B,0.911298568507158,0.429092937179942,1.09733520336606,0.470858785483291,0.303861788617886,0.143075992743399
ENSG00000119041,14.7239263803681,14.7826086956522,3.90243902439024,18.4232026143791,GTF3C3,0.996030313966077,0.799205582686055,1.00398550724638,0.802390822327195,0.263988522238164,0.211821967443621
ENSG00000197121,15.9509202453988,14.7826086956522,5.85365853658537,41.0130718954248,PGAP1,1.07903284012992,0.388922836262313,0.926755852842809,0.360436514810324,0.366979362101313,0.142726654358177
ENSG00000065413,26.3803680981595,19.1304347826087,10.2439024390244,37.1989295272079,ANKRD44,1.37897378694925,0.709170087243089,0.725176946410516,0.514273798352622,0.388315371525808,0.27538164590279
ENSG00000115524,77.3006134969325,60.8695652173913,24.390243902439,57.6923076923077,SF3B1,1.26993865030675,1.3398773006135,0.78743961352657,1.05507246376812,0.315524583817267,0.422764227642276
ENSG00000115520,31.9018404907975,32.1739130434783,10.7317073170732,37.6344086021505,COQ10B,0.991543690930194,0.847677475898335,1.00852842809365,0.854906832298137,0.333553065260382,0.285156794425087
ENSG00000144381,64.4171779141104,61.7391304347826,25.8536585365854,97.0430107526882,HSPD1,1.04337682536939,0.663800282106623,0.958426501035197,0.636203781765627,0.401347270615563,0.266414431457334
ENSG00000115541,66.8711656441718,58.2608695652174,39.5121951219512,97.0430107526882,HSPE1,1.14778866404175,0.689087911901161,0.871240526525728,0.600361315187282,0.5908704408145,0.407161678264982
ENSG00000115540,22.0858895705521,22.6086956521739,7.80487804878049,36.9846878680801,MOB4,0.976875884851345,0.597163065140088,1.02367149758454,0.611298809194129,0.345215759849906,0.211029982911294
ENSG00000162944,15.9509202453988,17.3913043478261,6.34146341463415,13.2879045996593,RFTN2,0.917177914110429,1.20040899795501,1.09030100334448,1.30880713489409,0.364634146341463,0.477235772357724
ENSG00000115896,15.9509202453988,7.82608695652174,7.80487804878049,28.159381504609,PLCL1,2.03817314246762,0.56645137048866,0.490635451505017,0.277921123915339,0.489305816135084,0.277167950137791
ENSG00000178074,16.5644171779141,13.9130434782609,3.90243902439024,15.3846153846154,C2orf69,1.19056748466258,1.07668711656442,0.839935587761675,0.904347826086957,0.235591689250226,0.253658536585366
ENSG00000162971,10.4294478527607,5.21739130434783,6.34146341463415,10.9477124183007,TYW5,1.64464369985842,0.952660012819339,0.500255754475703,0.476573653471772,0.608034433285509,0.579250091008373
ENSG00000162972,13.4969325153374,12.1739130434783,4.39024390243902,17.7655677655678,MAIP1,1.10867659947415,0.7597242426159,0.90197628458498,0.685253249663828,0.325277161862528,0.247120945436258
ENSG00000196141,34.3558282208589,53.0434782608696,16.0975609756098,62.4591503267974,SPATS2L,0.647691843507996,0.55005276314364,1.54394409937888,0.849250718002673,0.303478608556577,0.257729426215125
ENSG00000155729,14.7239263803681,7.82608695652174,2.4390243902439,13.9297385620915,KCTD18,1.88139059304703,1.05701383516543,0.531521739130435,0.561825831952059,0.165650406504065,0.175094771475574
ENSG00000082153,46.6257668711656,51.304347826087,24.390243902439,83.8709677419355,BZW1,0.908807320370178,0.555922605002359,1.10034324942792,0.611705685618729,0.475403059115337,0.290806754221388
ENSG00000013441,42.9447852760736,33.0434782608696,13.1707317073171,51.4652014652015,CLK1,1.29964481756539,0.834443158745061,0.76944099378882,0.642054773325081,0.306689895470383,0.255915285131499
ENSG00000240344,14.1104294478528,17.3913043478261,6.34146341463415,19.047619047619,PPIL3,0.811349693251534,0.74079754601227,1.23251417769376,0.91304347826087,0.364634146341463,0.332926829268293
ENSG00000115942,19.6319018404908,20.8695652173913,10.2439024390244,23.6180904522613,ORC2,0.940695296523517,0.831223077927164,1.06304347826087,0.883626271970398,0.490853658536585,0.433731188375714
ENSG00000155744,24.5398773006135,15.6521739130435,8.29268292682927,27.5052036871841,FAM126B,1.56782549420586,0.892190349859062,0.637826086956522,0.569062279670975,0.337926829268293,0.301495056031641
ENSG00000119013,50.920245398773,45.2173913043478,23.9024390243902,57.5091575091575,NDUFB3,1.12612081170363,0.885428470946817,0.888004190675747,0.786264192744392,0.469409344695857,0.4156283983222
ENSG00000003402,50.920245398773,50.4347826086956,19.5121951219512,75.6194690265487,CFLAR,1.0096255553205,0.67337480749694,0.990466212676794,0.666954995293459,0.383191301792536,0.258031369079051
ENSG00000064012,14.7239263803681,6.08695652173913,5.36585365853659,20.547385620915,CASP8,2.41893076248904,0.716583931990877,0.413405797101449,0.296239951594779,0.364430894308943,0.261145323182854
ENSG00000115993,36.8098159509202,26.9565217391304,9.26829268292683,20.4656862745098,TRAK2,1.36552543043736,1.79861136622461,0.73231884057971,1.31715699036709,0.251788617886179,0.452869870016065
ENSG00000082146,32.5153374233129,25.2173913043478,7.80487804878049,18.2795698924731,STRADB,1.28940131161413,1.77878022374594,0.775553732567678,1.37953964194373,0.240036815462494,0.426972740315638
ENSG00000155754,17.7914110429448,8.69565217391304,4.8780487804878,4.82680295286769,C2CD6,2.04601226993865,3.68596174666185,0.488755622188906,1.80153452685422,0.274179983179142,1.01061692969871
ENSG00000155755,14.7239263803681,9.56521739130435,6.34146341463415,25.4606365159129,TMEM237,1.53931957612939,0.5783015821763,0.64963768115942,0.375686498855835,0.430691056910569,0.249069319640565
ENSG00000003393,20.8588957055215,16.5217391304348,9.75609756097561,28.0637254901961,ALS2,1.26251210849209,0.743268947410721,0.792071611253197,0.588722232770078,0.467718794835007,0.347640856321227
ENSG00000138395,14.1104294478528,2.60869565217391,1.46341463414634,1.06761565836299,CDK15,5.40899795501022,13.2167689161554,0.184877126654064,2.44347826086956,0.103711558854719,1.37073170731707
ENSG00000155760,15.3374233128834,10.4347826086957,1.95121951219512,13.1637995512341,FZD7,1.469836400818,1.16512130507529,0.680347826086957,0.792687747035573,0.127219512195122,0.148226164079823
ENSG00000116030,61.3496932515337,56.5217391304348,32.1951219512195,72.5806451612903,SUMO1,1.08541764983483,0.845262440354465,0.921304347826087,0.778743961352657,0.524780487804878,0.443577235772358
ENSG00000055044,39.2638036809816,40.8695652173913,17.5609756097561,58.6021505376344,NOP58,0.960710090066571,0.670006191253447,1.04089673913043,0.697407259672916,0.429683445770628,0.299664354441709
ENSG00000204217,66.8711656441718,43.4782608695652,23.4146341463415,79.5307443365696,BMPR2,1.53803680981595,0.840821574122038,0.65017949740726,0.546684948471847,0.350145446408593,0.294409845420936
ENSG00000163596,11.0429447852761,10.4347826086957,6.34146341463415,52.0833333333333,ICA1L,1.05828220858896,0.212024539877301,0.944927536231884,0.200347826086957,0.574254742547425,0.121756097560976
ENSG00000138442,17.1779141104294,10.4347826086957,5.36585365853659,18.7868080094228,WDR12,1.64621676891616,0.914360443871762,0.607453416149068,0.55543137522148,0.312369337979094,0.285618166526493
ENSG00000138380,11.6564417177914,12.1739130434783,2.92682926829268,28.0637254901961,CARF,0.95749342681858,0.415356176494227,1.04439359267735,0.433795329409531,0.240418118466899,0.104292256896368
ENSG00000144426,65.0306748466258,45.2173913043478,19.5121951219512,63.976157082749,NBEAL1,1.43817838603115,1.01648298072222,0.69532403609516,0.706785048777814,0.300046019328118,0.304991672080483
ENSG00000119004,28.8343558282209,22.6086956521739,11.219512195122,26.0212418300654,CYP20A1,1.27536573855592,1.10810836840635,0.7840888066605,0.86885536823425,0.389102231447846,0.431167438832944
ENSG00000138443,49.6932515337423,51.304347826087,18.0487804878049,63.2761437908497,ABI2,0.968597275657689,0.785339443218859,1.03242082662373,0.81080079714823,0.351798263745349,0.285238312680093
ENSG00000173166,19.0184049079755,14.7826086956522,6.34146341463415,38.7096774193548,RAPH1,1.28653915553952,0.491308793456033,0.777279102384292,0.381884057971014,0.333438237608183,0.163821138211382
ENSG00000116117,39.8773006134969,20.8695652173913,16.5853658536585,52.2152839726435,PARD3B,1.91078732106339,0.763709350587643,0.523344481605351,0.39968307418045,0.415909943714822,0.31763431301739
ENSG00000118257,61.3496932515337,30.4347826086957,16.5853658536585,67.4576271186441,NRP2,2.01577563540754,0.909455251718716,0.496086956521739,0.45116888791785,0.270341463414634,0.245863463659762
ENSG00000114933,23.9263803680982,21.7391304347826,10.7317073170732,25.8943781942078,INO80D,1.10061349693252,0.923999031320633,0.908584169453735,0.839530892448513,0.448530331457161,0.414441591784339
ENSG00000023228,47.8527607361963,32.1739130434783,11.7073170731707,33.9052287581699,NDUFS1,1.48731553639529,1.4113681720748,0.672352285395764,0.948936616029335,0.244652908067542,0.345295327652072
ENSG00000114942,71.1656441717791,73.9130434782609,57.0731707317073,97.5806451612903,EEF1B2,0.962829303500541,0.729300816305836,1.03860569715142,0.757455982752425,0.772166427546628,0.584882080225761
ENSG00000204186,18.4049079754601,9.56521739130435,3.90243902439024,16.9354838709677,ZDBF2,1.92414947016174,1.08676599474145,0.519710144927536,0.5648033126294,0.212032520325203,0.230429732868757
ENSG00000114948,15.9509202453988,8.69565217391304,4.8780487804878,18.3156654888104,ADAM23,1.83435582822086,0.8708894719192,0.545150501672241,0.474765832517825,0.305816135084428,0.266332052388048
ENSG00000118246,17.1779141104294,12.1739130434783,6.34146341463415,20.4355108877722,FASTKD2,1.41104294478528,0.840591370813638,0.708695652173913,0.595723449750535,0.369163763066202,0.31031587365054
ENSG00000118263,36.1963190184049,21.7391304347826,11.7073170731707,45.5726092089728,KLF7,1.66503067484663,0.794256015766553,0.600589535740604,0.477021851768416,0.323439437784208,0.256893719196259
ENSG00000118260,31.2883435582822,33.0434782608696,9.75609756097561,30.6532663316583,CREB1,0.946884081369067,1.02071809313085,1.05609548167093,1.07797576621525,0.295250320924262,0.318272690923631
ENSG00000144401,19.0184049079755,10.4347826086957,4.39024390243902,27.1505376344086,METTL21A,1.82259713701432,0.700479863937314,0.548667601683029,0.384330606973741,0.230841856805665,0.161700072446269
ENSG00000178385,11.6564417177914,7.82608695652174,2.4390243902439,27.980969372584,PLEKHM3,1.48943421949557,0.416584628022662,0.671395881006865,0.279693203345192,0.209242618741977,0.0871672584951142
ENSG00000138413,27.6073619631902,19.1304347826087,8.78048780487805,43.7728937728938,IDH1,1.44311210262131,0.630695382087943,0.692946859903382,0.437038384573404,0.318048780487805,0.20059189713236
ENSG00000115020,35.5828220858896,27.8260869565217,11.219512195122,28.1658148779103,PIKFYVE,1.27875766871166,1.26333366317039,0.782008995502249,0.987938288920056,0.315306980656014,0.398337922895358
ENSG00000197713,26.3803680981595,15.6521739130435,6.34146341463415,17.0854271356784,RPE,1.6854124062713,1.54402742692169,0.593326592517695,0.91611253196931,0.240385706182643,0.37116212338594
ENSG00000144445,30.6748466257669,16.5217391304348,12.1951219512195,55.6372549019608,KANSL1L,1.85663545366484,0.551336450366206,0.538608695652174,0.296954606397242,0.397560975609756,0.219189857096809
ENSG00000115365,20.2453987730061,10.4347826086957,5.36585365853659,15.6454248366013,LANCL1,1.94018404907975,1.29401399990389,0.515415019762846,0.666954251333863,0.265040650406504,0.342966312169649
ENSG00000178568,19.0184049079755,6.08695652173913,5.85365853658537,47.9166666666667,ERBB4,3.12445223488168,0.396905841557749,0.320056100981767,0.12703213610586,0.307789142407553,0.122163308589608
ENSG00000144451,41.7177914110429,22.6086956521739,14.1463414634146,87.6225490196078,SPAG16,1.84521000471921,0.476107941138616,0.541943734015345,0.25802371541502,0.33909612625538,0.161446358519529
ENSG00000138376,14.1104294478528,10.4347826086957,2.92682926829268,28.5714285714286,BARD1,1.35224948875256,0.493865030674847,0.739508506616257,0.365217391304348,0.207423117709438,0.102439024390244
ENSG00000138363,29.4478527607362,21.7391304347826,9.26829268292683,23.9247311827957,ATIC,1.35460122699386,1.23085407044875,0.738224637681159,0.908646800195408,0.314735772357724,0.387393806522335
ENSG00000115414,58.2822085889571,62.6086956521739,20,91.3685406019307,FN1,0.930896387184731,0.637880480578952,1.07423340961098,0.685232523576621,0.319444444444444,0.218893722809198
ENSG00000079246,73.6196319018405,67.8260869565217,34.6341463414634,71.2454212454212,XRCC5,1.08541764983483,1.03332439636002,0.921304347826087,0.952006259081256,0.470447154471545,0.4861245219136
ENSG00000138375,12.2699386503067,7.82608695652174,1.95121951219512,10.6227106227106,SMARCAL1,1.56782549420586,1.15506663845991,0.637826086956522,0.736731634182909,0.159024390243902,0.183683767872161
ENSG00000197756,81.5950920245399,90.4347826086957,87.8048780487805,97.1142520612485,RPL37A,0.9022534214252,0.840196884521945,1.02995169082126,0.931220502544362,0.970919324577861,0.904139981363428
ENSG00000115457,18.4049079754601,36.5217391304348,7.31707317073171,73.2434640522876,IGFBP2,0.503943908851884,0.251283963881352,1.98434782608696,0.498634787458474,0.200348432055749,0.0999006978357569
ENSG00000115461,57.6687116564417,32.1739130434783,21.9512195121951,71.8911917098446,IGFBP5,1.79240590283535,0.802166583761676,0.55790934320074,0.447536231884058,0.380643487285937,0.305339485827291
ENSG00000231672,15.3374233128834,13.9130434782609,7.31707317073171,16.5031222123104,DIRC3,1.1023773006135,0.929364947769856,0.907130434782609,0.843055229142186,0.477073170731707,0.443375082399473
ENSG00000079308,68.7116564417178,46.0869565217391,23.4146341463415,62.5929229854297,TNS1,1.49091330015048,1.09775439721376,0.670729813664596,0.736296602292678,0.340766550522648,0.374077979259603
ENSG00000163466,81.5950920245399,74.7826086956522,56.0975609756098,83.3333333333333,ARPC2,1.09109716079327,0.979141104294478,0.916508662961752,0.897391304347826,0.687511461580781,0.673170731707317
ENSG00000127837,43.558282208589,30.4347826086957,10.7317073170732,45.1612903225806,AAMP,1.43120070113935,0.964504820333041,0.698714023270055,0.673913043478261,0.246375815870835,0.237630662020906
ENSG00000127838,56.441717791411,41.7391304347826,20.4878048780488,54.2124542124542,PNKD,1.35224948875256,1.0411208754767,0.739508506616257,0.769917743830787,0.362990455991516,0.377916941331575
ENSG00000135926,56.441717791411,45.2173913043478,20.9756097560976,48.0582524271845,TMBIM1,1.24823029731005,1.17444382475057,0.801134215500945,0.94088713219148,0.371633085896076,0.436462182803646
ENSG00000144579,41.7177914110429,34.7826086956522,9.75609756097561,27.6881720430108,CTDSP1,1.19938650306748,1.50670081601048,0.833759590792839,1.25622625580414,0.233859397417504,0.352356144920673
ENSG00000135913,14.7239263803681,14.7826086956522,6.82926829268293,17.0343137254902,USP37,0.996030313966077,0.864368627797149,1.00398550724638,0.867813575226775,0.461979913916786,0.400912440779084
ENSG00000144580,20.8588957055215,14.7826086956522,9.26829268292683,31.8627450980392,CNOT9,1.41104294478528,0.654648419065597,0.708695652173913,0.463946488294314,0.444332855093257,0.290881801125704
ENSG00000115568,10.4294478527607,5.21739130434783,3.41463414634146,5.37634408602151,ZNF142,1.99897750511247,1.9398773006135,0.500255754475703,0.970434782608696,0.327403156384505,0.635121951219512
ENSG00000074582,14.7239263803681,10.4347826086957,2.92682926829268,11.8374558303887,BCS1L,1.41104294478528,1.24384213899826,0.708695652173913,0.881505515898767,0.198780487804878,0.247251547142337
ENSG00000135929,46.0122699386503,29.5652173913043,5.85365853658537,31.0049019607843,CYP27A1,1.556297365572,1.48403210553117,0.642550724637681,0.953565904794638,0.127219512195122,0.188797840547575
ENSG00000115649,32.5153374233129,15.6521739130435,9.75609756097561,18.2485875706215,CNPPD1,2.07736877982277,1.78180022412581,0.481378178835111,0.857719746937677,0.300046019328118,0.534622064486899
ENSG00000144567,31.2883435582822,23.4782608695652,5.85365853658537,23.1182795698925,RETREG2,1.33265167007498,1.35340276786988,0.750383631713555,1.01557128412538,0.187087517934003,0.253204764605786
ENSG00000158552,25.7668711656442,22.6086956521739,5.36585365853659,19.96336996337,ZFAND2B,1.13968853232657,1.29070749141667,0.877432712215321,1.13250897487036,0.208246225319396,0.268784963078989
ENSG00000198925,17.7914110429448,11.304347826087,4.39024390243902,12.8113879003559,ATG9A,1.5738555922605,1.3887184730743,0.635382308845577,0.882367149758454,0.246761984861228,0.342682926829268
ENSG00000115661,22.6993865030675,15.6521739130435,7.31707317073171,29.5698924731183,STK16,1.45023858214042,0.767651979921918,0.689541715628672,0.529328063241107,0.322346736980883,0.247450110864745
ENSG00000127824,15.9509202453988,4.34782608695652,6.34146341463415,37.6271186440678,TUBA4A,2.51533742331288,0.423920853368706,0.27257525083612,0.115550332941637,0.397560975609756,0.168534388046583
ENSG00000135924,17.7914110429448,12.1739130434783,5.36585365853659,26.3480392156863,DNAJB2,1.46143733567046,0.675246112141532,0.684257871064468,0.462042467138524,0.301597981497056,0.203652864435621
ENSG00000123992,36.1963190184049,30.4347826086957,11.7073170731707,33.3333333333333,DNPEP,1.18930762489045,1.08588957055215,0.840825350036846,0.91304347826087,0.323439437784208,0.351219512195122
ENSG00000175084,70.5521472392638,26.0869565217391,57.5609756097561,65.479274611399,DES,1.22569408339399,1.07747295091418,0.369754253308128,0.398400206424977,0.815864262990456,0.879071674989747
ENSG00000072195,33.7423312883436,2.60869565217391,13.6585365853659,29.4041450777202,SPEG,2.47042068361087,1.14753655306613,0.0773122529644269,0.0887186362765754,0.404789356984479,0.464510583431826
ENSG00000144591,17.1779141104294,16.5217391304348,3.90243902439024,20.8791208791209,GMPPA,1.03971585405231,0.822731675815305,0.961801242236025,0.791304347826087,0.227177700348432,0.186906290115533
ENSG00000123989,43.558282208589,38.2608695652174,5.36585365853659,48.6559139784946,CHPF,1.13845510317903,0.895230993458292,0.878383343539498,0.786355993274081,0.123187907935417,0.110281633203072
ENSG00000124006,39.2638036809816,21.7391304347826,9.75609756097561,40.0537634408602,OBSL1,1.80613496932515,0.980277514719809,0.55366847826087,0.542748759848264,0.248475609756098,0.243575053200196
ENSG00000114923,14.1104294478528,1.73913043478261,0.48780487804878,3.49462365591398,SLC4A3,8.11349693251534,4.03775365738556,0.123251417769376,0.497658862876254,0.0345705196182397,0.139587242026266
ENSG00000116120,22.6993865030675,12.1739130434783,7.80487804878049,25.9511641113004,FARSB,1.86459246275197,0.874696272032863,0.536310223266745,0.469108552944534,0.343836519446276,0.300752521748412
ENSG00000123983,49.079754601227,33.0434782608696,12.6829268292683,55.8608058608059,ACSL3,1.48530836293187,0.878608065976064,0.673260869565217,0.591532430506058,0.258414634146341,0.227045181927229
ENSG00000152049,17.1779141104294,6.08695652173913,5.85365853658537,17.7935943060498,KCNE4,2.82208588957055,0.965398773006135,0.354347826086957,0.342086956521739,0.340766550522648,0.328975609756098
ENSG00000085449,41.1042944785276,37.3913043478261,16.0975609756098,33.1699346405229,WDFY1,1.09930089884434,1.23920336063344,0.909669046073978,1.12726493895909,0.391627229705133,0.485305779166166
ENSG00000135900,22.0858895705521,15.6521739130435,6.82926829268293,16.3978494623656,MRPL44,1.41104294478528,1.34687720004023,0.708695652173913,0.954526015680684,0.309214092140921,0.416473410635746
ENSG00000036257,50.920245398773,39.1304347826087,19.0243902439024,47.0695970695971,CUL3,1.30129516019087,1.0818075481607,0.768465165007858,0.83133141600406,0.373611519247723,0.404175761601974
ENSG00000135905,21.4723926380368,20.8695652173913,9.26829268292683,15.8432708688245,DOCK10,1.0288854805726,1.35530048156211,0.971925465838509,1.31725105189341,0.431637630662021,0.584998688696564
ENSG00000169047,20.2453987730061,30.4347826086957,3.90243902439024,15.7296990346394,IRS1,0.665205959684487,1.28708112777126,1.50329380764163,1.93486108931094,0.128222996515679,0.24809368671304
ENSG00000144468,16.5644171779141,13.9130434782609,7.80487804878049,29.1258169934641,RHBDD1,1.19056748466258,0.568719400442268,0.839935587761675,0.477687663881944,0.471183378500452,0.267971128519139
ENSG00000168958,62.5766871165644,47.8260869565217,28.2926829268293,55.6451612903226,MFF,1.30842163970998,1.12456655108029,0.764279624893436,0.859483301827347,0.452128168340507,0.508448214916932
ENSG00000173744,31.2883435582822,26.0869565217391,15.609756097561,42.5215581326197,AGFG1,1.19938650306748,0.735823072632889,0.833759590792839,0.613499543934326,0.498900047824008,0.367102166126556
